benchmark,label,regime,loss,full_mu_on,full_mu_off,full_decision,full_p_on,full_p_off,full_flow_on,full_flow_off,full_required_actual,full_region,full_gross,full_penalty,full_objective,full_access,full_wait_on,full_wait_off,full_wait_E,full_wait_initial_on,full_wait_initial_off,full_exposure,full_utility_on,full_utility_off,full_residual,full_referral_forward,full_referral_reverse,full_solver,full_regional_support,full_search_best,full_search_spread,transferred_mu_on,transferred_mu_off,transferred_decision,transferred_p_on,transferred_p_off,transferred_flow_on,transferred_flow_off,transferred_required_actual,transferred_region,transferred_gross,transferred_penalty,transferred_objective,transferred_access,transferred_wait_on,transferred_wait_off,transferred_wait_E,transferred_wait_initial_on,transferred_wait_initial_off,transferred_exposure,transferred_utility_on,transferred_utility_off,transferred_residual,transferred_referral_forward,transferred_referral_reverse
Workload-matched referral-omission benchmark,L572_s30_d0.65,F2,31464.928123803962,383.1514816452623,588.8485183547377,383.1514816452623,28.97736033821679,35.396672035000336,0.0,510.5494500407421,30.0,BF,29315.054128188025,614.505499592579,28700.548628595447,0.892568968602696,0.03145213983735019,0.020704333124998003,0.041148224019275634,0.04585401824409666,0.041148224019275634,0.04114822401927563,-1.4210854715202004e-14,-8.881784197001252e-15,8.881784197001252e-15,0.0,351.3571425264824,regional-validated,BF,28700.548628595447,0.0,19.50100249582499,952.498997504175,19.50100249582499,59.99999989644155,59.520683560362485,0.0,0.0,30.0,B,2955.6205047914846,5720.0,-2764.3794952085154,0.0,997.5103886427881,0.0010840120181219756,648.3828366298305,1224.4443814632289,648.3828366298305,648.3828366298304,-137178.7742096362,-72657.45909070707,0.0,0.0,19.5
Workload-matched referral-omission benchmark,L878_s15_d0.1,F1,39422.35538566318,91.97617450709913,880.0238254929009,91.97617450709913,24.248805319241114,40.0,0.0,754.0238254929014,30.0,BF,33262.11713071846,1239.7617450709856,32022.35538564748,0.8587970677595689,0.07367138107820356,0.010416666666666729,0.017783804774487086,0.07989571274927403,0.017783804774487086,0.017783804774487086,8.526512829121202e-14,-4.440892098500626e-16,8.570921750106208e-14,0.0,78.40238254929015,regional-validated,BF,32022.35538564748,0.0,6.315734919889081,965.6842650801109,6.315734919889081,59.99999999476832,40.0,0.0,0.0,30.0,B,1379.9999999843048,8780.0,-7400.000000015695,0.0,0.30159226360394703,0.0010687365784807577,0.03122796293887546,0.3125220506325534,0.03122796293887546,0.031227962938875465,-62.87341690236941,-4.557381097025809,0.0,0.0,3.0
Workload-matched referral-omission benchmark,L878_s15_d0.2,F0,0.0,474.00000000000006,497.99999999999994,474.00000000000006,60.0,40.0,0.0,0.0,30.0,B,1560.0,8780.0,-7220.0,0.0,0.0021367521367521365,0.002136752136752137,0.0025641025641025645,0.003034188034188034,0.0025641025641025645,0.002564102564102564,-30.331709401709404,-7.406837606837607,0.0,0.0,6.0,regional-validated,B,-7220.0,0.0,10.360357376317946,961.6396426236821,10.360357376317946,60.0,40.0,0.0,0.0,30.0,B,1560.0,8780.0,-7220.0,0.0,0.22933899992491866,0.0010733763938853026,0.046941176378869034,0.24576841165752283,0.046941176378869034,0.046941176378869034,-57.49710028296271,-12.31752083249091,0.0,0.0,6.0
Workload-matched referral-omission benchmark,L572_s30_d0.8,F2,29737.21394479076,731.546844130396,240.45315586960396,731.546844130396,15.951634589665852,80.0,516.6174900193736,0.0,30.0,BV,27796.472532671265,553.8250998062642,27242.647432865,0.9031774301037999,0.021609260234420318,0.03374156765342227,0.05102897584095852,0.039469401778755804,0.05102897584095852,0.04010382571907611,-1.7763568394002505e-14,-40.366080754511685,1.7763568394002505e-14,180.81612150678075,168.65289720542458,regional-validated,BV,27242.647432865,0.0,24.001006006630462,947.9989939933696,24.001006006630462,59.99999993458629,59.514449654805595,0.0,0.0,30.0,B,3225.433488074239,5720.0,-2494.566511925761,0.0,994.0292337247913,0.0010893258124934533,795.2244763056456,1272.3578004317671,795.2244763056456,795.2244763056457,-142548.22505643932,-89112.71679808028,0.0,0.0,24.0
Workload-matched referral-omission benchmark,L878_s15_d0.2,F1,32323.831972520347,698.8975783224039,273.1024216775961,698.8975783224039,27.687632455081836,40.00000000000001,606.3821211791836,0.0,30.0,BV,27820.010760679146,2716.1787882081635,25103.831972470984,0.6906402291334666,0.022691838049983613,0.032395295937965925,0.036933663547962646,0.03561862029177054,0.036933663547962646,0.03568061338738527,-2.6645352591003757e-15,-6.488233380914281,2.6645352591003757e-15,212.23374241271426,48.44674848254285,regional-validated,BV,25103.831972470984,0.0,10.360227190025013,961.6397728099749,10.360227190025013,59.9999999917725,40.0,0.0,0.0,30.0,B,1559.999999950635,8780.0,-7220.000000049366,0.0,0.2293458474566926,0.001073376243892894,0.04694254573523141,0.2457757384640236,0.04694254573523141,0.046942545735231406,-57.49792087354753,-12.317674190358417,0.0,0.0,6.0
Workload-matched referral-omission benchmark,L878_s15_d0.35,F0,0.0,476.25,495.75,476.25,60.0,40.0,0.0,0.0,30.0,B,1830.0,8780.0,-6950.0,0.0,0.0021470746108427268,0.0021470746108427268,0.002898550724637681,0.0031615673644659155,0.002898550724637681,0.002898550724637681,-33.496178207192706,-16.444873859366613,0.0,0.0,10.5,regional-validated,B,-6950.0,0.0,15.694547638109045,956.305452361891,15.694547638109045,60.0,40.0,0.0,0.0,30.0,B,1830.0,8780.0,-6950.0,0.0,0.19250954455853772,0.0010795575017400608,0.06845789809722826,0.21646980889256762,0.06845789809722826,0.06845789809722826,-57.36577792300169,-23.72773980698701,0.0,0.0,10.5
Workload-matched referral-omission benchmark,L878_s15_d0.1,F2,40238.63952100309,96.20004703025167,875.7999529697483,96.20004703025167,60.0,35.12071096967096,0.0,791.3112536681665,30.0,BF,33772.90267822678,866.887463318335,32906.015214908446,0.9012656647701213,0.07107865292895833,0.0183524292709804,0.025460294563876235,0.07998975602631501,0.025460294563876235,0.025460294563876235,-35.46080912804333,0.0,0.0,0.0,82.13112536681666,regional-validated,BF,32906.015214908446,0.0,3.0010001710707,968.9989998289293,3.0010001710707,59.999997818725674,42.24585668163934,0.0,0.0,30.0,B,1447.3756939053571,8780.0,-7332.624306094643,0.0,999.8289585600168,0.0010649638606454151,99.98396081986232,1034.8233448469684,99.98396081986232,99.9839608198623,-115928.8715437331,-11201.50910626429,0.0,0.0,3.0
Workload-matched referral-omission benchmark,L878_s15_d0.35,F1,30763.76073120138,707.7791053150186,264.22089468498143,707.7791053150186,26.336842931392567,39.99999999999999,580.9450962339154,0.0,30.0,BV,26784.30976886104,2970.5490376608464,23813.760731200193,0.6616686745260995,0.02213945275025859,0.03237281989369628,0.040121628356286784,0.036182022674958965,0.040121628356286784,0.03637547405245326,-7.105427357601002e-15,-10.5243953159385,7.105427357601002e-15,203.33078368187037,81.66577428865462,regional-validated,BV,23813.760731200193,0.0,15.69456958344575,956.3054304165543,15.69456958344575,59.999999999887194,40.0,0.0,0.0,30.0,B,1829.9999999988154,8780.0,-6950.000000001184,0.0,0.1925087312694468,0.0010795575273161312,0.0684576134716225,0.2164688959845147,0.0684576134716225,0.0684576134716225,-57.36567567767441,-23.727707930311936,0.0,0.0,10.5
Workload-matched referral-omission benchmark,L878_s15_d0.5,F0,0.0,478.5,493.5,478.5,60.0,40.0,0.0,0.0,30.0,B,2100.0,8780.0,-6680.0,0.0,0.002157497303128371,0.002157497303128371,0.0032362459546925564,0.0032901833872707657,0.0032362459546925564,0.003236245954692556,-36.660787486515645,-25.483279395900755,0.0,0.0,15.0,regional-validated,B,-6680.0,0.0,20.580672168602092,951.4193278313979,20.580672168602092,60.0,40.0,0.0,0.0,30.0,B,2100.0,8780.0,-6680.0,0.0,0.1791898842627215,0.0010852822051752977,0.09068022433653605,0.21092796278050913,0.09068022433653605,0.09068022433653607,-59.895203362638455,-35.21696092918185,0.0,0.0,15.0
Workload-matched referral-omission benchmark,L878_s15_d0.2,F2,36069.16687000935,169.49893308901454,802.5010669109854,169.49893308901454,60.0,28.7909633385107,0.0,718.0123691671578,30.0,BF,30512.145127450065,1599.8763083284223,28912.268819121644,0.8177817416482435,0.050260198920539,0.0183524297956502,0.028404469579758,0.0602017632734543,0.028404469579758,0.028404469579758,-33.12914227910038,-7.105427357601002e-15,7.105427357601002e-15,0.0,149.60247383343156,regional-validated,BF,28912.268819121644,0.0,6.001000251243909,965.9989997487561,6.001000251243909,59.99999890938362,42.10339852186648,0.0,0.0,30.0,B,1623.101949112296,8780.0,-7156.898050887704,0.0,999.7488191989677,0.0010683772100914886,199.95083221700364,1069.7316104749189,199.95083221700364,199.9508322170036,-119840.64750169995,-22403.656435731915,0.0,0.0,6.0
Workload-matched referral-omission benchmark,L878_s15_d0.5,F1,29291.964539147615,716.0431181728704,255.95688182712956,716.0431181728704,25.107879428295035,39.99999999999999,557.2778779487576,0.0,30.0,BV,25819.185759629414,3207.221220512424,22611.96453911699,0.634712845044143,0.02162554387195922,0.03235238262250836,0.043165154558487975,0.03673334796743001,0.043165154558487975,0.03706190486524078,8.881784197001252e-15,-14.200170451558632,8.881784197001252e-15,195.04725728206515,112.52362864103257,regional-validated,BV,22611.96453911699,0.0,20.580702672300113,951.4192973276998,20.580702672300113,59.99999999795852,40.0,0.0,0.0,30.0,B,2099.9999999693778,8780.0,-6680.000000030623,0.0,0.17918890482438932,0.0010852822411036973,0.09067973465329836,0.21092681195304375,0.09067973465329836,0.09067973465329834,-59.895074468267794,-35.216906085650486,0.0,0.0,15.0
Workload-matched referral-omission benchmark,L878_s15_d0.65,F0,0.0,480.75000000000006,491.24999999999994,480.75000000000006,60.0,40.0,0.0,0.0,30.0,B,2370.0,8780.0,-6410.0,0.0,0.0021680216802168017,0.0021680216802168026,0.0035772357723577236,0.003420054200542005,0.0035772357723577236,0.0035772357723577236,-39.82553929539296,-34.52205962059621,0.0,0.0,19.5,regional-validated,B,-6410.0,0.0,25.187717480552156,946.8122825194479,25.187717480552156,60.0,40.0,0.0,0.0,30.0,B,2370.0,8780.0,-6410.0,0.0,0.17581745285683942,0.0010907358235340695,0.11537208018047969,0.21619768092000732,0.11537208018047969,0.11537208018047969,-63.63551868518209,-46.98275418633163,0.0,0.0,19.5
Workload-matched referral-omission benchmark,L878_s15_d0.35,F2,31775.803067250155,707.7790948169325,264.22090518306754,707.7790948169325,13.86468257505283,80.0,580.9450962338201,0.0,30.0,BV,27853.352085120343,2970.549037661799,24882.803047458543,0.661668674525991,0.022139457895900612,0.032372808891676416,0.04012161915524163,0.03618202460023519,0.04012161915524163,0.03637547543137985,-1.7763568394002505e-15,-46.159137544589434,1.7763568394002505e-15,203.33078368183703,81.66577428864295,regional-validated,BV,24882.803047458543,0.0,10.501002001097868,961.4989979989022,10.501002001097868,59.99999999999923,41.8999993402799,0.0,0.0,30.0,B,1886.999980208389,8780.0,-6893.000019791611,0.0,998.0028985273115,0.0010735384602111816,349.3020880230192,1120.2586293353684,349.3020880230192,349.30208802301917,-125502.75252668417,-39139.79397607221,0.0,0.0,10.5
Workload-matched referral-omission benchmark,L878_s15_d0.65,F1,27899.810456999272,723.7516846512419,248.24831534875807,723.7516846512419,23.9850482122076,40.0,535.2024833322669,0.0,30.0,BV,24917.785623576456,3427.9751666773313,21489.810456899126,0.6095700265743358,0.021145835136765732,0.03233373987946611,0.04607853271836384,0.037273321588193076,0.04607853271836384,0.037740687429099744,2.6645352591003757e-15,-17.561766435641793,2.6645352591003757e-15,187.3208691662934,141.2585649580907,regional-validated,BV,21489.810456899126,0.0,25.187773553107935,946.812226446892,25.187773553107935,59.9999999948644,40.0,0.0,0.0,30.0,B,2369.9999998998555,8780.0,-6410.0000001001445,0.0,0.1758157195716022,0.0010907358902438533,0.11537095361178529,0.21619555333572704,0.11537095361178529,0.11537095361178529,-63.63528039074626,-46.98262801103548,0.0,0.0,19.5
Workload-matched referral-omission benchmark,L878_s15_d0.8,F0,0.0,483.0,489.0,483.0,60.0,40.0,0.0,0.0,30.0,B,2640.0,8780.0,-6140.0,0.0,0.002178649237472767,0.002178649237472767,0.00392156862745098,0.0035511982570806105,0.00392156862745098,0.003921568627450981,-42.99043572984749,-43.56122004357299,0.0,0.0,24.0,regional-validated,B,-6140.0,0.0,29.59371248102735,942.4062875189727,29.59371248102735,60.0,40.0,0.0,0.0,30.0,B,2640.0,8780.0,-6140.0,0.0,0.1787721487995283,0.0010960029689396523,0.14411372200856232,0.2292119515025251,0.14411372200856232,0.1441137220085623,-68.24322022647402,-59.2021130312196,0.0,0.0,24.0
Workload-matched referral-omission benchmark,L878_s15_d0.5,F2,30256.459553174223,716.0431181729119,255.95688182708807,716.0431181729119,13.19298581126263,80.0,557.277877948897,0.0,30.0,BV,26840.46235537271,3207.2212205110304,23633.24113486168,0.6347128450443018,0.02162554387201643,0.03235238262260284,0.04316515455861106,0.0367333479675303,0.04316515455861106,0.03706190486534216,-1.7763568394002505e-15,-48.242723643061524,1.7763568394002505e-15,195.04725728211392,112.52362864105696,regional-validated,BV,23633.24113486168,0.0,15.001001946616118,956.9989980533838,15.001001946616118,60.0,41.89271938958189,0.0,0.0,30.0,B,2156.7815816874568,8780.0,-6623.218418312543,0.0,998.0571658347781,0.0010787498175293736,499.02966166720654,1172.7175474183005,499.02966166720654,499.0296616672066,-131381.29890613243,-55918.2752361065,0.0,0.0,15.0
Workload-matched referral-omission benchmark,L878_s15_d0.8,F1,26579.742277434427,730.9588023729647,241.04119762703533,730.9588023729647,22.95523662423924,40.00000000000002,514.5639901489053,0.0,30.0,BV,24074.10237585788,3634.360098510947,20439.742277346933,0.5860637701012589,0.020696694197029186,0.03231665035523222,0.04887400571285557,0.037802596196528634,0.04887400571285557,0.038412519532441805,8.881784197001252e-16,-20.64781035912424,8.881784197001252e-16,180.09739655211683,168.07791724169348,regional-validated,BV,20439.742277346933,0.0,29.59371537164262,942.4062846283574,29.59371537164262,59.99999999635443,40.0,0.0,0.0,30.0,B,2639.9999999125066,8780.0,-6140.000000087493,0.0,0.1787720564170117,0.0010960029724119244,0.14411364810602126,0.22921183325411915,0.14411364810602126,0.14411364810602129,-68.2432069780543,-59.202104751413,0.0,0.0,24.0
Workload-matched referral-omission benchmark,L878_s30_d0.1,F0,45433.604116521994,90.53504407722356,881.4649559227764,90.53504407722356,60.0,40.0,0.0,836.3665696782438,30.0,BF,39852.86220519921,416.33430321756236,39436.52790198165,0.9525815144399131,0.256516341742706,0.06623224388381997,0.09188387805809058,0.2886756990630377,0.09188387805809058,0.09188387805809058,-56.22983027518308,-6.217248937900877e-14,6.217248937900877e-14,0.0,86.63665696782438,regional-validated,BF,39436.52790198165,0.0,6.315903951505512,965.6840960484944,6.315903951505512,60.0,40.0,0.0,25.052210454636732,30.0,BF,2532.40168091329,8529.477895453634,-5997.076214540344,0.028533269310520196,1.2335279213946948,0.0010981385736870634,0.12445093071315655,1.2770857471442993,0.12445093071315655,0.12445093071315655,-165.6551271962058,-1.0658141036401503e-14,1.0658141036401503e-14,0.0,5.505221045463674
Workload-matched referral-omission benchmark,L878_s15_d0.65,F2,28820.8455548192,723.751684647669,248.24831535233102,723.751684647669,12.579752896604205,80.0,535.2024833312684,0.0,30.0,BV,25895.382364930636,3427.9751666873162,22467.40719824332,0.6095700265731986,0.021145835137815316,0.03233373987536533,0.04607853271494529,0.037273321588046165,0.04607853271494529,0.037740687428780006,7.105427357601002e-15,-50.148324479887066,7.105427357601002e-15,187.32086916594392,141.25856495786354,regional-validated,BV,22467.40719824332,0.0,19.501001984367118,952.4989980156329,19.501001984367118,60.0,41.8853881141373,0.0,0.0,30.0,B,2426.561643424119,8780.0,-6353.438356575881,0.0,998.0195627963967,0.0010840120175209707,648.7137998296754,1225.0693927367831,648.7137998296754,648.7137998296753,-137247.8531189952,-72691.89167371076,0.0,0.0,19.5
Workload-matched referral-omission benchmark,L878_s30_d0.1,F1,2790.711712118711,90.53504364479036,881.4649563552097,90.53504364479036,60.00000000000108,39.99999999999999,0.0,836.3665696782438,30.0,BF,39852.8622051993,416.33430321756236,39436.52790198174,0.9525815144399131,0.25651637019708745,0.06623224198686076,0.0918838790065695,0.2886757278493868,0.0918838790065695,0.09188387900656951,-56.22983346207489,-8.526512829121202e-14,8.526512829121202e-14,0.0,86.63665696782438,regional-validated,BF,39436.52790198174,0.0,96.84077354490843,875.1592264550916,96.84077354490843,28.814993115974843,40.0,0.0,834.6845642637605,30.0,BF,37078.97054722542,433.15435736239465,36645.81618986303,0.9506657907332124,0.09641047304784829,0.09546847256111148,0.10510951986589631,0.133198805000912,0.10510951986589631,0.10510951986589633,-7.112966097333885,-1.1723955140041653e-13,1.1723955140041653e-13,0.0,86.46845642637606
Workload-matched referral-omission benchmark,L878_s30_d0.2,F0,45874.43731946676,165.94541143591042,806.0545885640896,165.94541143591042,60.0,40.0,0.0,747.3864736582128,30.0,BF,40424.09663022707,1306.1352634178718,39117.9613668092,0.8512374415241604,0.09552816693305487,0.03488195869464043,0.05398759208125141,0.11442382416149287,0.05398759208125141,0.0539875920812514,-38.199154696502156,-2.1316282072803006e-14,2.1316282072803006e-14,0.0,155.4772947316426,regional-validated,BF,39117.9613668092,0.0,10.360343356157577,961.6396566438424,10.360343356157577,60.0,40.0,0.0,7.476194311974844,30.0,BF,1948.7621042226917,8705.238056880251,-6756.475952657559,0.00851502769017636,0.34902740970775087,0.001082059658014157,0.07088754159956433,0.3738380492675984,0.07088754159956433,0.07088754159956433,-66.5910698872681,8.881784197001252e-16,8.881784197001252e-16,0.0,7.495238862394969
Workload-matched referral-omission benchmark,L878_s15_d0.8,F2,27460.902142516254,730.9588023768559,241.04119762314406,730.9588023768559,12.01773662317821,80.0,514.5639901624736,0.0,30.0,BV,25011.602375722206,3634.360098375264,21377.242277346944,0.5860637701167125,0.020696694202801715,0.03231665036425575,0.048874005726497124,0.037802596207075705,0.048874005726497124,0.03841251954314416,-8.881784197001252e-16,-51.89781036030857,8.881784197001252e-16,180.09739655686576,168.07791724549259,regional-validated,BV,21377.242277346944,0.0,24.001001961393886,947.9989980386061,24.001001961393886,60.0,41.878004494356354,0.0,0.0,30.0,B,2696.3401348306907,8780.0,-6083.659865169309,0.0,998.0424456492707,0.0010893258076932512,798.4350458452243,1277.4947116950993,798.4350458452243,798.4350458452243,-143122.63636220995,-89469.6641414047,0.0,0.0,24.0
Workload-matched referral-omission benchmark,L878_s30_d0.2,F1,45874.45149660712,165.94541053671458,806.0545894632854,165.94541053671458,59.99999999999993,40.000000000000014,0.0,747.3864736582127,30.0,BF,40424.09663022706,1306.135263417873,39117.96136680919,0.8512374415241603,0.09552817513878471,0.03488195760054289,0.05398759262829984,0.11442383255868965,0.05398759262829984,0.05398759262829983,-38.199155615543816,1.687538997430238e-14,1.687538997430238e-14,0.0,155.47729473164256,regional-validated,BF,39117.96136680919,0.0,10.360297603635734,961.6397023963642,10.360297603635734,59.99999999939523,40.0,0.0,7.47596564849355,30.0,BF,1948.7502137171316,8705.240343515065,-6756.490129797933,0.00851476725340951,0.3490274121229061,0.0010820593367134237,0.07088754176129464,0.37383805173935925,0.07088754176129464,0.07088754176129465,-66.59107015716071,3.552713678800501e-15,3.552713678800501e-15,0.0,7.49519312969871
Workload-matched referral-omission benchmark,L878_s30_d0.35,F0,0.0,476.25,495.75,476.25,60.0,40.0,0.0,0.0,30.0,B,1830.0,8780.0,-6950.0,0.0,0.0021470746108427268,0.0021470746108427268,0.002898550724637681,0.0031615673644659155,0.002898550724637681,0.002898550724637681,-28.24617820719271,-1.444873859366613,0.0,0.0,10.5,regional-validated,B,-6950.0,0.0,15.694632142880673,956.3053678571193,15.694632142880673,60.0,40.0,0.0,0.0,30.0,B,1830.0,8780.0,-6950.0,0.0,0.19250641286900674,0.0010795576002256826,0.06845680210437805,0.21646629360553907,0.06845680210437805,0.06845680210437806,-52.115384212784804,-8.727617061302979,0.0,0.0,10.5
Workload-matched referral-omission benchmark,L878_s30_d0.1,F2,52164.604344707004,95.30987167020956,876.6901283297905,95.30987167020956,23.518995641156295,53.271671968598234,0.0,798.3910609378356,30.0,BF,46078.06943513643,796.0893906216438,45281.980044514785,0.9093292265806784,0.08018753891824748,0.020704333520248662,0.02872308741207341,0.09024061951247317,0.02872308741207341,0.028723087412073408,-1.5987211554602254e-14,-7.993605777301127e-15,7.993605777301127e-15,0.0,82.83910609378357,regional-validated,BF,45281.980044514785,0.0,3.001000318986371,968.9989996810136,3.001000318986371,59.99999987309597,57.245856672949856,0.0,0.0,30.0,B,1897.3756998077833,8780.0,-6882.624300192217,0.0,999.6811153488727,0.0010649638608131733,99.96917649874808,1034.6703271234344,99.96917649874808,99.9691764987481,-115911.73356082052,-11199.853262496254,0.0,0.0,3.0
Workload-matched referral-omission benchmark,L878_s30_d0.35,F1,41115.43743971911,256.7599945217551,715.2400054782449,256.7599945217551,42.404228577370795,40.0,0.0,636.940937164249,30.0,BF,36576.02806806151,2410.5906283575096,34165.437439704,0.7254452587292131,0.04286204165613726,0.020704333124997854,0.035706047704645895,0.055359158352763324,0.035706047704645895,0.035706047704645895,-14.70477724285817,3.552713678800501e-15,3.552713678800501e-15,0.0,233.42932800748713,regional-validated,BF,34165.437439704,0.0,15.694370600680848,956.3056293993192,15.694370600680848,59.99999999856092,40.0,0.0,0.0,30.0,B,1829.9999999848897,8780.0,-6950.00000001511,0.0,0.19251610577591938,0.001079557295412821,0.06846019431698461,0.216477173786864,0.06846019431698461,0.06846019431698461,-52.11660278550349,-8.727996971541717,0.0,0.0,10.5
Workload-matched referral-omission benchmark,L878_s30_d0.5,F0,0.0,478.5,493.5,478.5,60.0,40.0,0.0,0.0,30.0,B,2100.0,8780.0,-6680.0,0.0,0.002157497303128371,0.002157497303128371,0.0032362459546925564,0.0032901833872707657,0.0032362459546925564,0.003236245954692556,-31.41078748651564,-10.483279395900755,0.0,0.0,15.0,regional-validated,B,-6680.0,0.0,20.580744747689693,951.4192552523103,20.580744747689693,60.0,40.0,0.0,0.0,30.0,B,2100.0,8780.0,-6680.0,0.0,0.17918755385004453,0.0010852822906616728,0.09067905921568394,0.21092522457553392,0.09067905921568394,0.09067905921568394,-54.64489668535677,-20.216830440433654,0.0,0.0,15.0
Workload-matched referral-omission benchmark,L878_s30_d0.2,F2,46895.34357024833,168.64709366152252,803.3529063384775,168.64709366152252,60.0,43.25156618802775,0.0,725.0538385780027,30.0,BF,41717.90713771694,1529.4616142199732,40188.445523496965,0.8258016384715292,0.05670115210312431,0.020704333362275416,0.03204456378290028,0.0679167494271394,0.03204456378290028,0.03204456378290028,-33.850529035549926,-7.105427357601002e-15,7.105427357601002e-15,0.0,151.01076771560054,regional-validated,BF,40188.445523496965,0.0,6.0010001788157865,965.9989998211843,6.0010001788157865,59.999999599720724,57.103398521676915,0.0,0.0,30.0,B,2073.1019532486316,8780.0,-6706.898046751368,0.0,999.8212161828568,0.0010683772100088169,199.96531161378138,1069.8090752476803,199.96531161378138,199.96531161378138,-119849.3235569878,-22405.278128308895,0.0,0.0,6.0
Workload-matched referral-omission benchmark,L878_s30_d0.5,F1,36128.10194235431,326.4906307249086,645.5093692750913,326.4906307249086,29.026917341626,39.99999999999999,0.0,567.2102990003174,30.0,BF,32555.99895233767,3107.8970099968265,29448.101942340843,0.6460253974946667,0.035860955453493985,0.020704332284472327,0.03863481001121932,0.04938313895742075,0.03863481001121932,0.038634810011219316,-0.5433443524173232,-8.881784197001252e-15,8.881784197001252e-15,0.0,298.6051495001587,regional-validated,BF,29448.101942340843,0.0,20.580830194362193,951.4191698056378,20.580830194362193,59.99999999910219,40.0,0.0,0.0,30.0,B,2099.9999999865327,8780.0,-6680.000000013468,0.0,0.17918481035495568,0.0010852823913039902,0.09067768756878183,0.21092200100402933,0.09067768756878183,0.09067768756878182,-54.644535646265915,-20.21667682116768,0.0,0.0,15.0
Workload-matched referral-omission benchmark,L878_s30_d0.65,F0,0.0,480.75000000000006,491.24999999999994,480.75000000000006,60.0,40.0,0.0,0.0,30.0,B,2370.0,8780.0,-6410.0,0.0,0.0021680216802168017,0.0021680216802168026,0.0035772357723577236,0.003420054200542005,0.0035772357723577236,0.0035772357723577236,-34.57553929539296,-19.522059620596206,0.0,0.0,19.5,regional-validated,B,-6410.0,0.0,25.187969576499768,946.8120304235002,25.187969576499768,60.0,40.0,0.0,0.0,30.0,B,2370.0,8780.0,-6410.0,0.0,0.1758096604685735,0.0010907361234538699,0.11536701542802665,0.21618811586838282,0.11536701542802665,0.11536701542802665,-58.38444740527858,-31.9821869508524,0.0,0.0,19.5
Workload-matched referral-omission benchmark,L878_s30_d0.35,F2,40609.64480664862,256.7599945217551,715.2400054782449,256.7599945217551,60.0,33.84148000207978,0.0,636.940937164249,30.0,BF,36576.02806806151,2410.5906283575096,34165.437439704,0.7254452587292131,0.04286204165613726,0.020704333124997854,0.035706047704645895,0.055359158352763324,0.035706047704645895,0.035706047704645895,-32.300548665487376,3.552713678800501e-15,3.552713678800501e-15,0.0,233.42932800748713,regional-validated,BF,34165.437439704,0.0,10.501002408183597,961.4989975918164,10.501002408183597,59.99999999999995,56.8597544351794,0.0,0.0,30.0,B,2335.7926330553814,8780.0,-6444.207366944618,0.0,997.5976018190224,0.0010735384606803417,349.1602341751185,1119.803683780314,349.1602341751185,349.16023417511855,-125451.78453880132,-39123.86610020225,0.0,0.0,10.5
Workload-matched referral-omission benchmark,L878_s30_d0.65,F1,30798.63983199722,724.3248840923445,247.67511590765548,724.3248840923445,28.089316044241084,40.0,537.2964097732548,0.0,30.0,BV,27795.67573420451,3407.035902267452,24388.639831937056,0.611954908625575,0.02207820311261789,0.0337594080233224,0.048110240046524026,0.0389167871289013,0.048110240046524026,0.03940295905380193,8.881784197001252e-16,-5.5369291632734505,8.881784197001252e-16,188.05374342063917,141.73493322341545,regional-validated,BV,24388.639831937056,0.0,25.187855945741337,946.8121440542586,25.187855945741337,59.99999999691461,40.0,0.0,0.0,30.0,B,2369.999999939835,8780.0,-6410.000000060165,0.0,0.175813172756024,0.001090735988266772,0.11536929827968238,0.21619242715391285,0.11536929827968238,0.11536929827968237,-58.38493026282096,-31.982442620661875,0.0,0.0,19.5
Workload-matched referral-omission benchmark,L878_s30_d0.8,F0,0.0,483.0,489.0,483.0,60.0,40.0,0.0,0.0,30.0,B,2640.0,8780.0,-6140.0,0.0,0.002178649237472767,0.002178649237472767,0.00392156862745098,0.0035511982570806105,0.00392156862745098,0.003921568627450981,-37.74043572984749,-28.561220043572984,0.0,0.0,24.0,regional-validated,B,-6140.0,0.0,29.593804590744686,942.4061954092554,29.593804590744686,60.0,40.0,0.0,0.0,30.0,B,2640.0,8780.0,-6140.0,0.0,0.1787692050692234,0.001096003079583929,0.14411136713496264,0.2292081835664603,0.14411136713496264,0.14411136713496264,-62.992798219803404,-44.201849291572515,0.0,0.0,24.0
Workload-matched referral-omission benchmark,L878_s30_d0.5,F2,35630.96118264566,326.4906306237967,645.5093693762033,326.4906306237967,60.0,24.51345844807797,0.0,567.2103010622073,30.0,BF,32555.998931718776,3107.8969893779267,29448.10194234085,0.6460253998430607,0.03586095690932845,0.020704333124997854,0.03863481157966208,0.04938314096221018,0.03863481157966208,0.03863481157966208,-31.516427173844782,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,298.6051505311037,regional-validated,BF,29448.10194234085,0.0,15.001002027754362,956.9989979722457,15.001002027754362,59.99999999999149,56.57135865651053,0.0,0.0,30.0,B,2597.1407596951885,8780.0,-6182.8592403048115,0.0,997.9763491048408,0.0010787498176237941,498.989253302238,1172.6225877606241,498.989253302238,498.98925330223796,-131370.5509482161,-55913.42813849695,0.0,0.0,15.0
